lr-AdamW,step,train_loss_phi,train_loss_psi,train_loss_omega,train_loss_tau,train_loss_CA:C:1N,train_loss_C:1N:1CA,train_loss,epoch,val_loss_phi,val_loss_psi,val_loss_omega,val_loss_tau,val_loss_CA:C:1N,val_loss_C:1N:1CA,val_loss
,63799,0.2954895794391632,0.34998512268066406,0.10077600181102753,0.03829130902886391,0.019618142396211624,0.02534111589193344,0.1382502168416977,167,,,,,,,
,63839,,,,,,,,167,0.24579058587551117,0.2964934706687927,0.06843745708465576,0.03484828770160675,0.016730740666389465,0.02220837213099003,0.11541669070720673
8.400000000000001e-06,63840,,,,,,,,,,,,,,,
,63999,0.25444740056991577,0.3157062232494354,0.0635790005326271,0.05974792316555977,0.023291556164622307,0.036135200411081314,0.12548455595970154,168,,,,,,,
,64199,0.2827204167842865,0.33890026807785034,0.05715472996234894,0.031126830726861954,0.017182055860757828,0.023678520694375038,0.1251271367073059,168,,,,,,,
,64219,,,,,,,,168,0.24465739727020264,0.295167475938797,0.06291213631629944,0.029063768684864044,0.01445001270622015,0.019209079444408417,0.1125439703464508
8.45e-06,64220,,,,,,,,,,,,,,,
,64399,0.30107492208480835,0.34118133783340454,0.10486535727977753,0.05243157595396042,0.034622978419065475,0.042656060308218,0.14613871276378632,169,,,,,,,
,64599,0.29633283615112305,0.3588077425956726,0.11221689730882645,0.09231224656105042,0.0344056598842144,0.05350944772362709,0.15793082118034363,169,,,,,,,
,64599,,,,,,,,169,0.25187039375305176,0.3041648864746094,0.07174627482891083,0.0347154401242733,0.01678680069744587,0.022506635636091232,0.11803407967090607
8.500000000000002e-06,64600,,,,,,,,,,,,,,,
,64799,0.3034304082393646,0.3345571756362915,0.09407056123018265,0.04795170575380325,0.021850135177373886,0.027416476979851723,0.13821274042129517,170,,,,,,,
,64979,,,,,,,,170,0.2486627846956253,0.30012089014053345,0.0689341276884079,0.034770287573337555,0.016495035961270332,0.0220992062240839,0.11573201417922974
8.550000000000001e-06,64980,,,,,,,,,,,,,,,
,64999,0.24827264249324799,0.3074653744697571,0.06476794183254242,0.019969984889030457,0.01381091307848692,0.013778787106275558,0.11134427785873413,171,,,,,,,
,65199,0.19327273964881897,0.23148606717586517,0.07074106484651566,0.03300637751817703,0.018384447321295738,0.021671369671821594,0.09476034343242645,171,,,,,,,
,65359,,,,,,,,171,0.24059002101421356,0.29275164008140564,0.06631679832935333,0.032968513667583466,0.01470748707652092,0.02067306451499462,0.11152192205190659
8.599999999999999e-06,65360,,,,,,,,,,,,,,,
,65399,0.20502948760986328,0.27287763357162476,0.038884107023477554,0.014618570916354656,0.01398315466940403,0.014803552068769932,0.09336608648300171,172,,,,,,,
,65599,0.2673734426498413,0.3211207985877991,0.07075535506010056,0.03589768335223198,0.015483999624848366,0.021039577201008797,0.12194514274597168,172,,,,,,,
,65739,,,,,,,,172,0.2645750641822815,0.31328606605529785,0.0787755474448204,0.0417201966047287,0.019958166405558586,0.02678334340453148,0.12370773404836655
8.65e-06,65740,,,,,,,,,,,,,,,
,65799,0.24411144852638245,0.27682408690452576,0.050659555941820145,0.02076556347310543,0.013695127330720425,0.01704934984445572,0.10385085642337799,173,,,,,,,
,65999,0.21495550870895386,0.26795846223831177,0.06796611100435257,0.02935158647596836,0.012596484273672104,0.016672946512699127,0.10158352553844452,173,,,,,,,
,66119,,,,,,,,173,0.2427920550107956,0.2942836880683899,0.07095757871866226,0.03645973280072212,0.018001485615968704,0.023701466619968414,0.11518675088882446
8.7e-06,66120,,,,,,,,,,,,,,,
,66199,0.24195878207683563,0.28772369027137756,0.056143954396247864,0.02186242677271366,0.01458168588578701,0.01671963557600975,0.1064983606338501,174,,,,,,,
,66399,0.25088587403297424,0.2750362455844879,0.05262231081724167,0.01838267780840397,0.013590301387012005,0.014359286986291409,0.10414612293243408,174,,,,,,,
,66499,,,,,,,,174,0.24563777446746826,0.3005051910877228,0.06992476433515549,0.035291146486997604,0.017325270920991898,0.02318597584962845,0.11568988859653473
8.75e-06,66500,,,,,,,,,,,,,,,
,66599,0.32608675956726074,0.35711202025413513,0.12734593451023102,0.04091338440775871,0.022842975333333015,0.029306652024388313,0.15060129761695862,175,,,,,,,
,66799,0.259840726852417,0.32354897260665894,0.08375289291143417,0.04005488008260727,0.02737467922270298,0.03730371594429016,0.12864598631858826,175,,,,,,,
,66879,,,,,,,,175,0.25171735882759094,0.302945613861084,0.07571537792682648,0.038805294781923294,0.019375208765268326,0.025417044758796692,0.11812666803598404
8.8e-06,66880,,,,,,,,,,,,,,,
,66999,0.2207556962966919,0.2757803201675415,0.07894822955131531,0.042641833424568176,0.03325158357620239,0.04081866145133972,0.11536605656147003,176,,,,,,,
,67199,0.2286582589149475,0.28572574257850647,0.09905848652124405,0.05874887481331825,0.042524710297584534,0.04882965236902237,0.12725761532783508,176,,,,,,,
,67259,,,,,,,,176,0.23888210952281952,0.29237014055252075,0.06523793935775757,0.0317971371114254,0.01552779320627451,0.020611010491847992,0.11086568236351013
8.85e-06,67260,,,,,,,,,,,,,,,
,67399,0.19921360909938812,0.2386728674173355,0.038128141313791275,0.027831735089421272,0.016245238482952118,0.01464125607162714,0.08912214636802673,177,,,,,,,
,67599,0.21068225800991058,0.2757749855518341,0.03842673823237419,0.02059321291744709,0.014409265480935574,0.01477882731705904,0.09577755630016327,177,,,,,,,
,67639,,,,,,,,177,0.2433287501335144,0.29750481247901917,0.06909134238958359,0.03599562868475914,0.01695936918258667,0.022775238379836082,0.11471549421548843
8.9e-06,67640,,,,,,,,,,,,,,,
,67799,0.2128804624080658,0.26416394114494324,0.04336687922477722,0.015863966196775436,0.01080762967467308,0.013231247663497925,0.09338568896055222,178,,,,,,,
,67999,0.3196638822555542,0.3487040400505066,0.07518424093723297,0.05985246226191521,0.027917752042412758,0.04147333279252052,0.14546595513820648,178,,,,,,,
,68019,,,,,,,,178,0.25126126408576965,0.30364853143692017,0.07181116193532944,0.03709011897444725,0.017973702400922775,0.02396663837134838,0.11769887804985046
8.95e-06,68020,,,,,,,,,,,,,,,
,68199,0.29405754804611206,0.3152865171432495,0.11021032184362411,0.051799289882183075,0.022307008504867554,0.033364616334438324,0.13783755898475647,179,,,,,,,
,68399,0.25424352288246155,0.30485838651657104,0.08305780589580536,0.056159742176532745,0.02137620560824871,0.03241189941763878,0.12535126507282257,179,,,,,,,
,68399,,,,,,,,179,0.2516498863697052,0.30340391397476196,0.07172134518623352,0.034497134387493134,0.016401004046201706,0.022196240723133087,0.11652161180973053
9e-06,68400,,,,,,,,,,,,,,,
,68599,0.23814727365970612,0.26759544014930725,0.04076379910111427,0.012594292871654034,0.01113184168934822,0.01182488538324833,0.0970095843076706,180,,,,,,,
,68779,,,,,,,,180,0.24714471399784088,0.3000454306602478,0.06872938573360443,0.03533364459872246,0.016286011785268784,0.02294265665113926,0.11508341133594513
9.05e-06,68780,,,,,,,,,,,,,,,
,68799,0.2139919400215149,0.2549673914909363,0.060495562851428986,0.027402793988585472,0.01573355123400688,0.020167360082268715,0.09879310429096222,181,,,,,,,
,68999,0.2708471715450287,0.31293824315071106,0.08016504347324371,0.05742958188056946,0.036896396428346634,0.04326412081718445,0.13359010219573975,181,,,,,,,
,69159,,,,,,,,181,0.24950210750102997,0.3001435101032257,0.0708998441696167,0.03753882274031639,0.018936844542622566,0.02514246664941311,0.11600333452224731
9.100000000000001e-06,69160,,,,,,,,,,,,,,,
,69199,0.2321041077375412,0.2723160982131958,0.07232966274023056,0.023709293454885483,0.013643809594213963,0.018173417076468468,0.10537940263748169,182,,,,,,,
,69399,0.31114107370376587,0.3766828179359436,0.13762211799621582,0.06572748720645905,0.04420939087867737,0.060794487595558167,0.16602955758571625,182,,,,,,,
,69539,,,,,,,,182,0.2518554925918579,0.3024353086948395,0.06625164300203323,0.030447548255324364,0.014403678476810455,0.019912535324692726,0.11525783687829971
9.15e-06,69540,,,,,,,,,,,,,,,
,69599,0.29218992590904236,0.3410091698169708,0.08344510942697525,0.03276405856013298,0.013879776000976562,0.016752509400248528,0.13000676035881042,183,,,,,,,
,69799,0.17808449268341064,0.2626361548900604,0.03976708650588989,0.014186344109475613,0.008935471996665001,0.010570747777819633,0.08569671213626862,183,,,,,,,
,69919,,,,,,,,183,0.2553768455982208,0.30487334728240967,0.0682234987616539,0.032987628132104874,0.0160549134016037,0.02181568183004856,0.11838458478450775
9.2e-06,69920,,,,,,,,,,,,,,,
,69999,0.36190328001976013,0.39245542883872986,0.08329746127128601,0.04318040609359741,0.021950164809823036,0.026663145050406456,0.15490832924842834,184,,,,,,,
,70199,0.238883838057518,0.28186559677124023,0.058653514832258224,0.03578805923461914,0.020514830946922302,0.026242151856422424,0.1103246733546257,184,,,,,,,
,70299,,,,,,,,184,0.2397778183221817,0.2930046021938324,0.06391949206590652,0.03220279514789581,0.01599007099866867,0.021415578201413155,0.11239912360906601
9.25e-06,70300,,,,,,,,,,,,,,,
,70399,0.277194619178772,0.3190481662750244,0.0901571661233902,0.0366811603307724,0.024345990270376205,0.026145488023757935,0.1289287656545639,185,,,,,,,
